,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10
12,-8.271392561230474,-0.3980636125668572,6.723294760543494,4.586852431763967,0.38860715088669695,-4.917708854654826,-8.06502610303726,2.4664836565354173,0.9061501489175885,-6.051397923435955
13,-9.716001933371917,-1.3497580881275812,7.318882496803134,0.5171246546883755,0.33771723427166667,-6.216408846382214,-7.289173668192178,4.70855448658577,-2.625989974041776,-6.59499331014294
14,-3.39687685267909,-3.3921904986276674,8.941209400445826,-4.653999644273494,-6.695786333951236,2.48088067809722,-2.226502361803498,-5.071103822237594,-9.81558518549473,-4.3386272129326064
15,0.49603757019843897,9.105521467150787,3.191663891804616,-4.828847576278399,4.110738470998607,-9.390076847979303,-9.793572238294548,-0.6667296909020863,-10.013632232608146,0.040975522170910494
16,2.0738320405185133,-8.089211621553533,-9.60726153434207,8.838408892086967,-1.2506638191707085,-5.573489503223744,3.289145659129789,-0.8845830945970466,-1.7359528481228248,-7.337999448729421
17,3.0360860248185944,-11.232737216955368,-6.683028370796498,7.642620437093464,0.33884695354479066,-8.194128442485049,4.498497017358168,-0.4574056919433377,-3.2982172464669866,-7.675209330448665
18,-1.3110982460567833,-4.57677562742956,10.019371365324522,-3.8446587386014377,-5.366003708237004,3.26105030082779,-4.103903499600403,-5.052283794444778,-7.355740165014266,-3.9364016064618808
19,3.1121667303809946,-9.881062916892404,-9.02510744552619,9.3827329124623,-0.9905056347747978,-8.282501300429601,6.342832813973068,-0.7458249536904598,-0.6663832498758387,-5.904072002312008
20,5.52471194714416,-1.8320382287712653,-7.952250593638855,0.5120200197357729,1.6693958422643145,-0.8647979571695643,11.561260755925337,5.65431531788789,-9.29634678717093,-0.3744523354549808
21,-1.191358890656129,-4.7191469251231295,3.1751959377417096,-4.205672227951188,-4.245891971205666,4.044596792536625,-4.103190564756743,-3.76595320347773,-9.452590307992388,-3.4509897735206376
22,7.894381558189119,-1.3802800590161288,-7.830216988513203,-4.978999156179102,4.760121013832648,1.3279532903861364,8.290612653853511,4.607407165214925,-9.073030010788276,-1.7851908123624827
23,-0.34234560408803816,-3.8476569920485604,8.482586330724256,-5.162507942154066,-3.7171304499514433,1.7235119250521742,0.9574430477054285,-4.831243888496984,-9.472002740139786,-4.611449906043742
24,-4.1917720770568785,11.49981456475391,3.713579822896077,-6.7474505293481615,2.8043720063018642,-4.5704397821323415,-7.459401561493727,-4.8624515995958575,-9.556305249497658,-2.262018563722691
25,-2.3102578295479868,8.795834633668587,-0.47121986617907874,-5.3072973174641405,3.559041011336487,-9.223997770966456,-6.119441512589411,-4.419289851753434,-9.566612089356912,-3.618043706554792
26,8.53213302665209,0.6690267817351607,-4.971278151064112,-0.953795242763749,1.454860573490636,0.2450942767231975,8.637537994384116,5.500087959159239,-9.469468502620476,1.576091168000162
27,-9.267640588607554,-1.221108022422007,6.857538896143644,-0.9799652921703335,1.998190226379302,-4.729525338194074,-8.341797786189959,2.4957745459257215,1.46505696343799,-6.6730358668864085
28,4.536152273977481,-0.6111276210570586,-7.7183078628252515,0.4188066356855984,0.35470395834417645,-1.3001681928549875,7.291747539385553,6.897602130959758,-9.611197739226998,1.1800930954491071
29,-2.2766330858465755,9.793896541140349,2.291623869873657,-6.106192090876166,5.04755906975279,-5.53960057115742,-8.085584642495288,-3.1755782234370473,-7.69583901552747,-2.7544052500807035
30,-1.6370501927937877,-5.396793025228039,4.537909823352409,-5.202241253769782,-5.814454472891464,2.7098176449623237,-3.7915142903720125,-4.640514036457039,-7.366637012975705,-6.11287772570441
31,-2.7229757264567054,-4.155155659322469,9.1152283978112,-4.505724217046166,-6.795799440630402,4.33284440809875,-2.07854181113367,-3.864515455526659,-6.891306545415075,-3.515746877219925
32,7.6023284719456345,0.794287416512575,-6.16267199260666,-2.00985612557723,0.5929177623776807,0.14066644413977675,8.264905531476304,6.736546760236693,-9.734041012066646,-0.24680014639508846
33,-2.946949496240319,-5.565872802824554,9.51785438362105,-2.5217268389213228,-5.4552569014753365,3.4344328343741592,-1.3870482607313162,-3.4316730495527414,-9.717572782245362,-3.9532079626857635
34,7.045574434832377,-0.4088170587136742,-6.602231918788709,-0.6391279805905191,1.308293883052158,0.2203810105383196,7.995389743436037,3.315160502881129,-6.713416504945888,0.8108252634342104
35,-9.27359420289123,0.09440121449427202,8.295995283557692,-2.360963656220572,0.4662751883729981,-3.638000676765683,-8.9788093843343,3.51892519316874,-1.45734878874889,-4.904954838239625
36,0.6289306683652809,-7.5341034130446305,-9.124434158155127,7.092299842644439,0.8086930830522707,-8.476273558489709,3.553198587190712,-1.1145294203786644,0.28549932409750567,-5.89324399258055
37,-3.923721155710812,10.586758268157764,1.1930236324802208,-5.764714659312361,4.988169716929065,-8.017805370465862,-9.562069007128718,-1.4521912610915915,-7.798085566727443,-4.327572121562697
38,1.847298844725327,-8.116021001551166,-8.162174997138886,9.191935641263171,2.322428755400722,-6.606451042308475,3.9555963015893068,-2.9163288710341813,-2.9736845255313695,-5.854912154770908
39,6.066623680253566,0.11164909241705438,-5.860646138350982,-0.9549397715339735,2.135193893099975,-0.7864255610016901,8.660753408677193,5.97763451879773,-10.743697438129303,-1.0986539919999716
40,7.683197571886966,-3.3379560502595678,-6.192909936312354,-1.6046692904678213,1.4023825605052378,1.1665555331073756,9.76283075694407,4.541019864807024,-8.053675186524767,0.8765130689892778
41,7.101040863412427,-0.6804711456553904,-7.827375644693075,-0.9361405274909526,3.049122844809449,0.5962261028685465,8.33727123690569,5.260849001825798,-9.842945230197602,-1.1710262338100133
42,-0.6514907223320698,-3.7777450146587475,9.670612502027973,-6.389890370573739,-5.052394558717696,2.9350850790534233,-5.08386678939184,-5.744049808437953,-9.017889744218909,-2.513705128179775
43,-0.7567877424697316,9.765964699128986,1.7543508101380179,-4.965526036653042,5.670496907428545,-8.88375587756216,-11.094693276899752,-1.7118453332432935,-9.27766343848067,-4.866643504044414
44,-4.532440058759438,-1.4127277130062268,7.826571906457374,1.6902121240021466,1.2018493532518013,-2.2939658602274444,-6.2730851134894525,1.6821678423973039,0.6993588572624344,-6.1951809353230916
45,-0.11008041866990781,8.417132950068021,0.25490443658197814,-5.838336271274576,2.508099257593817,-5.630510188241615,-8.120893241788288,-3.3032661488672486,-8.592611831687556,-4.692163498040683
46,-4.649968233534924,0.6138368970710961,6.801138739524259,-1.4110373920499204,-0.12940223020137953,-3.213736593317563,-7.519465640380483,2.093271857934105,2.2886923022942636,-5.54612847427083
47,-2.7860584331414415,-6.916852619607688,7.642261531636856,-3.45847945452022,-4.373888735496103,2.5829882080544655,-2.575691097808689,-5.4436979531172724,-8.12038533692823,-1.9893343655227174
48,7.37620073334074,1.5470488758962941,-5.102280360210916,-2.760635540974231,1.2547671307631867,0.7247132181780483,8.953881068071922,3.4708577943907124,-10.48762411303597,-0.22222063046172097
49,4.8592686377669185,-3.1095023335472107,-6.709856546266099,-1.35956351090798,0.6764673738499225,0.17583803169581919,8.129082020837977,5.190065657375493,-8.398502301105452,1.1185955601116642
50,-7.5674544168058215,-2.0508396730667156,8.89597122102659,0.964945906630629,0.47370971998838785,-5.7914986914286555,-6.464820406741441,2.1065398303452856,2.4189686316768224,-5.569405252173892
51,-4.743732769566444,-0.7782987905884792,8.821338256659566,-0.19909612474062321,-0.18513535750616983,-4.718964943821882,-8.145318285987814,3.3654685822403163,-0.9428459089879807,-3.38823586602883
52,-6.431753492003837,0.19140878538697043,7.435037223033152,1.4060907103307247,2.1165878083518117,-5.812414296595059,-9.120652745193986,3.452061842843059,0.20409472651038246,-5.452559291508699
53,-4.045186679872463,2.2063098326464337,7.457044812685002,2.544264296000446,1.7650209292292987,-5.142565117217177,-7.5536210609271865,3.0233140420297033,-0.7215937725767075,-5.480695919847489
54,-0.6828465115737752,-3.5528003504922068,7.8067480624771735,-2.6786698988856212,-5.300677399372067,0.6336310361800424,-1.5588827374112886,-5.509996786834593,-8.94320780283869,-4.671696728685975
55,-1.9168674982510925,11.68198318892277,3.281883137041837,-6.428626865239926,4.0102589044498,-8.974242176238324,-8.363661392830227,-3.441932245241227,-7.315092515646796,-1.9075012181069224
56,0.26366193344908617,-4.574474302257284,8.75475360891489,-5.607992559879193,-3.510932116488708,2.691835828496793,-3.5717390136805514,-6.650149462518587,-8.263640101153074,-1.939713092099753
57,-2.0079805530125348,-5.023385279710492,8.503769563532448,-5.177747022343,-4.633151175392603,1.91202826488727,-3.069334110735526,-4.027438710050621,-10.934280690976784,-4.535541078476963
58,2.9035123778484,-6.525009654277627,-10.136713566950727,7.732791171551581,-2.6107199649927555,-7.249987051031072,6.32479666989361,0.23021556324855774,-2.9744109904901572,-6.966819637357725
59,-2.8226455645847963,10.160783838718938,2.3196012853945547,-5.242804559734861,2.5164956325098955,-5.671831089117315,-7.891367485427541,-3.4125085769886083,-7.793931868060535,-5.529755190900845
60,-8.97379860878582,-0.24238712944871105,6.647158773130651,0.44970209920367665,1.106127395761951,-6.243658281997494,-7.398682305592132,2.429303473535324,-1.4436377360423365,-5.620454344585672
61,-8.250539925790468,1.1820992144134699,6.858982165727305,-1.6475913652099201,1.1929719884260896,-6.160384348541529,-8.90631214724382,2.4831709736307257,-1.8389478177474814,-6.80882667154212
62,-2.0974095949011673,7.531873069285461,3.7189276630685195,-8.248118401232517,4.2809912046872975,-7.21314427352605,-6.159218969367799,0.07297093223690077,-10.215138074307498,-4.244622105561289
63,2.334351854638652,-8.708181763540628,-10.240558524509714,7.5787390799883205,-0.18099962577125406,-7.762376819724896,4.577592875391346,-0.07252369363893063,0.22181216307090224,-6.419234080266387
64,-6.276086440009229,-1.2765987426299747,5.136223631350141,0.9387254134158647,-0.7402817296364257,-7.061644411747365,-7.212812363377659,5.528558000392977,1.400356764362303,-6.890406120146725
65,7.716158396188926,0.5789999014617575,-6.97659645230123,-0.5782550119563297,0.6731488850104967,1.4132913745885578,8.99375375720047,3.9656798627689054,-7.975215623609235,0.3294371236232436
66,3.005715721578821,-9.434504274586526,-9.636731314401167,6.983613160075938,-1.1761852605988716,-4.555406997779054,5.250775139405464,-1.5500687967887836,-2.5116343496619127,-7.438456600080541
67,-0.6612977610240334,10.400456612161792,3.8627886630577732,-6.603829708884673,2.7428121790186246,-7.686252578697658,-9.087738210793962,-3.77478335845161,-8.93124789722314,-3.311471419391799
68,-1.1824660411914867,-5.158242553385212,6.766059392747718,-5.986999212678265,-5.062852174991085,5.924728813284249,-4.077798551809807,-7.064270489625029,-8.093099570500152,-2.014608528732033
69,9.77260723384547,-1.0950096110556686,-7.565128451196546,-0.22382959735998376,0.24543304504814,-1.720268483555095,10.905593781173568,8.209727204749697,-8.897448969664651,0.20508557936652252
70,10.093944210773723,0.41499071704114143,-7.501182723857003,1.1057325163266665,1.1524146269303388,-0.7057814939373144,10.269558996691863,6.14627158933512,-9.098559781493307,-0.7965568016665274
71,-3.1358317750889055,-5.764231977188462,8.366767959713656,-3.0421019662220683,-5.851676716181844,4.057702948389656,-4.02823837454447,-4.571630431007338,-8.43224808153515,-7.237786567410273
72,-1.0639480560174985,-8.3282458475879,-8.781647672853481,11.70444220602346,-2.9946427842003818,-7.516534900384572,3.4266407554666456,-0.034160503328690084,-1.161970010660695,-9.442086316883486
73,-2.8323648328026225,-2.558734292564265,8.817116715517747,-3.0603129324228133,-3.998807890649489,5.995021094137471,-3.37969574150104,-3.333323855942578,-7.93059250238679,-2.4925533684307495
74,-4.690004356142682,-3.881808700269215,7.98464000381731,-5.410191445899811,-3.979455878191546,2.243700353339456,-3.2519172297155468,-3.413838232487918,-8.756314284593499,-5.983722600614351
75,-2.764092183718419,8.957849630810664,2.4284601690605534,-6.210650523838819,1.5076027208279343,-6.184323931848422,-6.467894045105135,-2.588091390001741,-8.278648865880495,-3.8818108490466736
76,-0.3595369052849766,11.270125387493055,2.069729423521884,-5.636169121353567,3.527119967591694,-6.350715065704642,-8.294798860814552,-1.9065560498858782,-7.847627111128438,-2.7992287969399587
77,8.65844437578755,0.6486200647190906,-6.369790021050423,-0.7422757645906324,-0.7701776314032047,2.054842950857333,9.417911672248735,6.142858877250667,-8.60037281991649,0.4217189164961269
78,-2.1219283662614346,-5.719617272318678,7.848460638241054,-3.706005895728718,-5.253746160715865,4.423356836330128,-2.775140431425907,-4.3261081281425735,-9.196244881166445,-5.003302030989644
79,1.5911596389969875,-6.448005502550632,-8.002272161146516,9.338838164461785,-0.28902286289519113,-6.398627415030161,5.872663326666656,-1.1466281956113562,-3.3462713731898663,-6.371784311165291
80,8.313901721605518,0.6829242795246204,-5.342699645717013,-0.7344459810826643,2.4214522126186373,-0.12405970519711207,10.782777162963466,4.834784144203231,-9.412042552545026,0.7559447414462481
81,-2.001829232866865,-6.335871920073902,9.150283177914556,-5.486474989742154,-3.9487411599397957,-0.39282721957434763,-1.775207430785264,-4.6553484587426945,-7.376338767675589,-6.846365681123856
82,7.363491900988213,-0.734982224265427,-6.1675202288229105,-1.408581772550975,-0.8722828050909446,-2.3535512121361175,7.2257936975455355,4.534767398295482,-8.818070966435247,-1.4273463365772803
83,5.236746054327047,-8.19483255439791,-7.823782736961811,9.189813296668968,0.6452152786435008,-5.401765050818337,6.052737408226195,0.7445347584375059,-0.3219679976483618,-5.855964245708886
84,7.831768941382549,2.9878533447173967,-5.0580374399827805,-3.1058356135904783,0.6460411927071008,1.5563658445799562,11.231101510835309,4.342039975955729,-7.939700954793825,1.0705309149129605
85,9.204313160345329,-2.184721875939554,-7.234774470624234,-1.5114694230076045,2.5376868332209845,-0.7465765151058559,10.350209915287415,4.4914052204184305,-9.087139957751669,0.7937108128855221
86,-1.9171589105358158,-2.6298969720391794,9.562602107634195,-3.9846889947216053,-3.3404270850283346,4.31209949983408,-4.2285526770416375,-2.127485479026727,-9.63583512457114,-4.353542299611733
87,-8.374255252951732,0.8768417680333677,8.098945559630808,0.39080947866125115,1.1266478062506857,-6.147295869498787,-8.561844993106268,5.6160797352452745,1.1101164522320905,-7.435290128729941
88,-3.1134750279644194,-7.691594219251323,10.497555561729364,-4.21407136397399,-3.485543324830579,1.6042007285527733,-3.375177818933897,-3.635967132247618,-9.482866185708751,-3.5227157366334536
89,-1.5612733274575565,9.271450387194488,1.7028177482310305,-7.351066178672459,2.419320401606693,-7.44072404421122,-7.488543022187017,-2.200476508349889,-9.155342116523842,-2.3912413448142456
90,-0.5415986458221344,-6.95253660608064,9.311076762932302,-3.8435379838030674,-3.5683931458990745,2.033132566167241,-2.8540606389609304,-5.570726107157043,-8.63951033655002,-5.043135448176116
91,2.3610334991521977,-3.549534641620176,8.969005652802647,-2.286068551513999,-4.196648736541416,4.62790483223059,-3.8412205284077166,-7.392861588125397,-11.09474671681704,-4.630350329193824
92,8.821569863124596,0.4681474529988214,-7.052703169238205,-3.567278770506849,3.3058433590716576,0.9309525943710294,11.395084824366174,3.866619689318604,-8.840264357403811,0.7987748412388858
93,-1.9207531349153377,7.789300622270398,3.714555753534193,-8.680403725635976,2.99424654766161,-6.17161362619348,-8.420785775514858,-4.499622259257496,-9.359213679641528,-5.090848677006185
94,-6.097391854156047,1.311698080919911,9.658878229340473,1.43845863856217,0.43082068984484134,-6.761754162600896,-10.361552492034972,2.4477291481792123,-2.0231163705750843,-4.943633207310424
95,-1.2729813215279355,10.54039314081842,3.5507253054691996,-5.620228162547743,4.234173704854722,-6.707695457543236,-6.759999430059191,-4.304357315862198,-8.529332290960934,-4.152684300124343
96,9.714989001779493,-2.8398585192909205,-8.387185842401227,-1.0663861081168942,0.37318865345633634,-1.4684466556037021,12.27757101078276,4.530951695647311,-9.11961578460779,-1.7659240365006421
97,3.311556318395971,-7.775169712759954,-9.374239909057152,9.632719732938494,-1.821094736493261,-8.561426885681056,3.8118373850859566,-0.5356154361634111,-2.05550301713813,-7.416951075863814
98,-2.631011287381127,-5.081461683205773,8.535335645969013,-3.5367859339507968,-5.644886399564873,4.716501597704246,-2.1626546339622186,-4.306049778439769,-9.57865170855401,-3.2709211617541674
99,-6.3124581138250715,-0.5999040258009176,5.499547945760015,-1.4158377507535997,1.7660638711908243,-5.82329588729476,-10.124117621621002,3.2484596654794258,1.846254975771667,-7.058147329131172
100,-1.4200293634462438,11.168678493452894,0.9766126347222716,-6.683419605537173,2.552678506077723,-5.06781580650632,-8.184117916209354,-4.759342906538066,-9.950387675409424,-4.171020938068972
101,-1.2357211491275737,-4.4671732244695095,8.496851721137178,-1.2174571765665139,-6.634433790104583,0.5115601092130184,-2.9463096090514687,-5.78742715977628,-7.950547149887208,-6.125892621695075
102,-5.884372441798097,-0.9469788643920592,7.142729933626044,-0.43952417662197396,-0.5119501852949875,-6.639413783591864,-9.179082624995429,4.066692902714279,0.6773424435219716,-7.331656161243393
103,-8.333915418318918,-2.9771306258462817,7.296430413120368,-0.09759097714011039,0.937989885507223,-5.840283190569716,-8.833519180194484,4.026139108905636,0.7974661193853029,-5.665734288288932
104,8.377972039829741,1.8433048142636836,-6.218827501490688,-1.1172880484625811,-0.5576585790883777,-0.5126859498006084,10.663802367971307,4.347817585715652,-6.359583042324415,-0.5148908356771427
105,-0.4953479015525738,-3.4404813651533908,9.492974217434904,-3.521602190425362,-5.664897685858542,2.912000090912541,-3.5788771561608264,-3.7434017898964713,-8.271623831235594,-2.5786689532705704
106,0.9993813528153748,-8.050710253858947,-11.077385777224647,8.752409919940517,-2.5467906841358,-4.323704490231133,5.7492948142252045,-2.6530742864916754,-2.2785512756890283,-7.912618224290476
107,3.0622116098624934,-8.717787293105289,-7.093517460019658,8.769128548260682,-1.8220210087787594,-5.481864246016155,6.353726138045105,-0.32524961516683276,-1.6661386771282758,-8.332263868312056
108,-2.1557966518205642,10.65508528042672,0.8381626259228918,-7.434125049618145,1.887000056776252,-6.784187015503649,-8.295176132777842,-3.412724220470024,-9.01007749087282,-4.2214200354409055
109,4.487762223581113,-8.913758010076418,-12.502440836990008,8.118135209529243,-1.381929760979631,-7.829735416047804,6.612161210771426,-0.08408115903038171,-1.2305190251181894,-8.50614059809584
110,-0.7820428040630869,8.23420686024,2.0035314944397387,-5.867438359091214,2.5324502604040693,-4.736742718357401,-7.982683027188052,-4.932768948129353,-9.274551850077643,-3.3019177951264953
111,-9.049800312523384,4.093614529230498,8.03442710398698,-0.50255259583219,2.6214391825673173,-5.798282013613109,-8.974550169144424,2.1386251516756696,-0.0010461284797426973,-6.797267748687951
112,-1.4965686380766283,-1.4463624870065006,8.523837606509721,-4.886443055417278,-3.7172422172067554,3.519505915918249,-3.2519587305148154,-4.639452099235384,-10.854492879830296,-4.2195124651426905
113,8.96502445104662,0.008313753575972114,-7.1816564991330445,-3.2757110639837403,1.8149502525989991,3.1994275097419007,8.909010237874057,5.649257802682795,-6.26955741933018,-2.112668625508199
114,-7.114109593791549,-1.347948080665194,8.75567443788178,0.03350244617979303,0.6108730939178938,-6.403422116848221,-5.239888136072917,3.3909727182692135,-1.6751593972974483,-4.974337124287096
115,8.30977225955084,1.716613047059136,-6.227722893549492,-1.2782421762098808,0.3742082638768701,1.5273133298604815,8.72371540431143,7.743273868461825,-9.802508502840107,0.33560687132771977
116,-6.092469154663333,0.6289606640575193,8.315242911385242,0.2796577957762433,-0.30975411970804423,-5.790105738842794,-9.665420732256337,5.816360708668487,-1.7476777094403688,-6.413919087412835
117,-0.4773582161259915,-4.2365671178851425,10.637082312157403,-4.6879648737171244,-5.6833487133451435,4.984189390197748,-3.9247126307662246,-6.546194838575221,-7.520395286298688,-5.593502260619854
118,8.536194280330912,-2.270133557712306,-8.247572057993557,-0.9736732233702151,-2.750512813100324,-0.23615723212927675,9.002864325088046,6.562787846184273,-6.8055077309383645,-1.6788469650976452
119,-5.9712633754532805,-1.7248602495592926,8.386505124318749,1.0487299394743816,1.1659960470213035,-6.431207476870757,-8.26112583318151,3.307447831448679,-0.3352964188265005,-6.915730598644275
120,-2.5667512017916336,8.967344777195947,1.9691349801836024,-4.041502739092792,4.072454272232965,-8.813909253303759,-7.118677996912265,-6.299005511064108,-6.187182872396576,-3.2790758863284992
121,3.439246984340756,-5.550174346104319,-10.993823811659482,9.546542352461042,-2.1339873979985793,-7.590085430680998,6.681013264286782,-2.3881120276606023,-0.48868536243777105,-5.899113927626509
122,-5.624360747598376,-3.0732212674611454,7.6440480178013575,-0.7368126448528887,1.5677292909793963,-6.1344121443417885,-10.103431683354744,1.9314280135201805,-0.463564520152921,-4.856162851857891
123,-2.6839365972536946,6.807577241860296,0.8294492225951777,-6.006008170439209,2.4963377735798415,-7.413472015299007,-5.146979736014693,-3.3478520415254405,-6.849380620364906,-0.9241786697760541
124,-1.1951077332796418,-2.479507432925815,8.885973887828358,-4.098650911744554,-7.209413964916796,2.4323473951748307,-5.785269034758769,-4.880502286458944,-7.949588884609517,-2.351940464777086
125,0.505274940195781,-3.4295362299712,8.684265620559252,-7.141589172803573,-4.143586613924543,3.096465503919403,-1.6966478858200778,-4.883940677193348,-6.424174355806272,-3.312703773145776
126,-1.982629364052896,-4.187693894825948,7.593765267828853,-4.421281287895468,-4.82071899241525,2.0883177844850804,-3.680618548956765,-3.756797793378311,-8.918414615675983,-5.481507523581401
127,5.914647424445739,0.8789079740943743,-6.041131224190222,-0.19966049166883537,2.2044079462040482,2.4388263524326046,10.68210058228894,6.300412554267072,-9.213706851752422,0.6204443073235949
128,-2.184916210637777,9.046988623740678,4.86034795555182,-5.167860858167979,5.111914080656462,-9.309712576229055,-9.564463965419812,-2.589311673930154,-9.403659294458585,-2.836555364680767
129,3.4231660069074916,-6.881462849769846,-7.748085554459557,6.9439820842385584,-1.108293280383618,-6.8213917225760765,4.813885757218266,0.5107134538928652,1.9864636250714827,-8.834432347790408
130,-0.0601040995697546,-5.006091773442002,9.628789259473757,-4.998452282296936,-5.20416560671965,4.886030846399279,-1.2080904747982872,-4.783484062815712,-8.829177783476943,-1.659138236189151
131,1.9591145549884623,-7.555875930008204,-11.296875333906875,8.148674921189503,-0.9668789592875191,-4.514238164512778,5.090167277339596,0.38141435600031526,-0.010040754084961634,-7.02708061950206
132,-5.596119447042193,3.0232544493514433,5.707876105712058,2.705175637001189,-0.32789018983174323,-4.047217100854743,-7.179747130098878,3.8321833669702365,0.6697681162861433,-6.692322999894245
133,-3.015181857069482,10.762711836759989,-0.5273269765919202,-6.348625934937608,1.6401641616725617,-5.8139425707214265,-5.451010789429547,-2.02738415203536,-9.642446893971321,-2.398732000907699
134,-7.242408994991984,-1.193718171230709,6.086068518231163,1.1652806427840263,2.2654626614566897,-6.76251583835202,-8.73892858269855,2.6454864885792233,0.22330765729890018,-5.14251060717553
135,3.8748811350816985,-9.108931119269473,-10.175765333358381,10.331087161277448,-1.2828935576462677,-6.1744420650074066,4.200819152591769,-0.7156654364737289,1.0509361805992739,-4.9927353746956005
136,2.0080580824953573,-7.558672699861282,-8.033581983985476,7.661315663197697,-0.04998890773536757,-5.207495787795041,5.500513260011824,0.5729194701256621,-3.9679212873378367,-7.292193746450023
137,-1.004119567386475,-4.96125327252715,9.291375961029118,-4.6617062498752935,-6.233307523538169,3.567932702846639,-1.4433895608521454,-6.455371040111203,-8.233245735694972,-4.13440023828299
138,3.0541190533010676,-9.933577361358543,-8.846178066195646,11.440352121507342,-3.0950341406691892,-6.068417636944295,6.32232100335634,-1.6157478453272882,-2.1539226176591937,-8.180249314228442
139,1.9809738753404247,-6.1667879276877375,-9.737609571689042,6.496959566542252,-1.9888145085232531,-7.839237840545264,4.573747977159621,1.4538271885395195,-2.4414102278794325,-7.1155554493748445
140,-5.720273965100301,1.0955380368355667,6.694982936439304,2.2481352686706964,1.1272193351008726,-6.626524167558965,-7.574258771391429,1.60095352305654,-1.2476409302670557,-1.9823528778213797
141,-6.528500248710591,2.8128875934606987,7.2905292969964215,-1.7173730665467812,1.550061749396273,-4.69195450844267,-8.157987423474406,1.1390034559658302,0.8323114970191829,-4.943281954479412
142,-5.633387745258128,2.4214981725495517,5.30690530466668,-1.6725532894291635,0.5376631723364426,-6.089496467716999,-6.150965201192485,3.3909720696089565,1.1669962997743266,-5.945625051998874
143,-6.6108338624173255,-0.596080049780403,8.59501948282059,0.2813698789174107,1.9589927731964805,-6.826982561856818,-9.591255183663403,3.437341744190402,-0.35656389814441425,-5.216939077765493
144,-7.756369455895716,0.9221981315611238,8.888673966177993,-0.6505719108751122,2.130094643101322,-6.3068338101683805,-8.338680978421104,5.961288060723156,0.5157569569046944,-4.8736875906349795
145,-5.7829476750233155,-0.2635439632129637,7.855159102016169,-0.2966163455218439,0.5932887910868833,-4.9791334343269735,-8.277500090742736,3.646114262949749,1.226928607652926,-6.300833557560866
146,-6.1018627279808575,-0.8517868313860536,10.141117528749595,-1.2594973674559478,2.151258647658036,-3.636173700550618,-6.963218518523225,1.1709612476842626,-2.2458058488745376,-5.055864076416235
147,7.6448997372637795,0.763708617664575,-6.771033614965822,-1.8097013928857066,1.1770354054148862,-0.7859008952165594,9.953144319066906,6.943521827280408,-8.808593965587486,3.145152759982454
148,4.642371403305011,-6.045661549150589,-11.032703612864202,7.241900323245515,-1.5140791998863303,-5.911232365379329,3.730197543713767,-0.14733593682133656,0.033782770345553104,-7.034230291420705
149,5.198541134688805,1.846231556436926,-8.691757781142048,-2.6376296042757446,0.666196809831314,-1.4906516322195156,9.025865604704196,5.332168390246361,-8.339050888088867,-0.2645304993702706
150,8.489263313239608,-0.2767642573926885,-7.129068554773312,-1.246515983832566,2.406418207061459,2.6326680995885128,8.95012240103617,6.187250826424855,-10.99282687535515,0.18294338547039068
